iter,R_mom,R_div
557,5.974221e-02,8.893793e-03
558,5.983013e-02,8.835748e-03
559,5.991756e-02,8.777185e-03
560,6.000486e-02,8.718789e-03
561,6.009200e-02,8.660689e-03
562,6.017926e-02,8.602796e-03
563,6.026632e-02,8.544422e-03
564,6.035340e-02,8.482903e-03
565,6.044025e-02,8.420054e-03
566,6.052697e-02,8.357463e-03
567,6.061335e-02,8.295609e-03
568,6.069953e-02,8.234473e-03
569,6.078575e-02,8.173608e-03
570,6.087223e-02,8.111308e-03
571,6.095848e-02,8.046371e-03
572,6.104448e-02,7.981112e-03
573,6.113070e-02,7.916357e-03
574,6.121700e-02,7.976994e-03
575,6.130341e-02,8.063330e-03
576,6.138989e-02,8.079125e-03
577,6.147607e-02,8.135313e-03
578,6.156211e-02,8.211388e-03
579,6.164809e-02,8.297818e-03
580,6.173416e-02,8.389895e-03
581,6.182016e-02,8.475399e-03
582,6.190626e-02,8.495401e-03
583,6.199213e-02,8.555439e-03
584,6.207808e-02,8.635763e-03
585,6.216404e-02,8.726153e-03
586,6.225025e-02,8.776735e-03
587,6.233713e-02,8.763635e-03
588,6.242431e-02,8.774237e-03
589,6.251154e-02,8.824296e-03
590,6.259882e-02,8.893841e-03
591,6.268609e-02,8.972327e-03
592,6.277350e-02,9.054450e-03
593,6.286128e-02,9.070967e-03
594,6.294909e-02,9.113207e-03
595,6.303681e-02,9.174978e-03
596,6.312460e-02,9.246190e-03
597,6.321254e-02,9.321338e-03
598,6.330097e-02,9.362449e-03
599,6.339009e-02,9.383689e-03
600,6.347959e-02,9.433035e-03
601,6.356948e-02,9.495935e-03
602,6.365962e-02,9.565163e-03
603,6.375025e-02,9.611215e-03
604,6.384137e-02,9.621488e-03
605,6.393295e-02,9.662355e-03
606,6.402478e-02,9.717988e-03
607,6.411700e-02,9.780215e-03
608,6.420982e-02,9.808721e-03
609,6.430354e-02,9.815318e-03
610,6.439769e-02,9.849707e-03
611,6.449235e-02,9.897427e-03
612,6.458747e-02,9.951205e-03
613,6.468343e-02,9.940322e-03
614,6.478011e-02,1.003239e-02
615,6.487736e-02,1.016559e-02
616,6.497528e-02,1.030055e-02
617,6.507412e-02,1.043737e-02
618,6.517405e-02,1.057256e-02
619,6.527468e-02,1.070572e-02
620,6.537599e-02,1.084060e-02
621,6.547817e-02,1.097778e-02
622,6.558151e-02,1.111441e-02
623,6.568582e-02,1.124780e-02
624,6.579095e-02,1.138252e-02
625,6.589706e-02,1.151940e-02
626,6.600452e-02,1.165584e-02
627,6.611306e-02,1.178908e-02
628,6.622261e-02,1.192368e-02
629,6.633350e-02,1.206075e-02
630,6.644565e-02,1.219645e-02
631,6.655889e-02,1.233016e-02
632,6.667321e-02,1.246535e-02
633,6.678907e-02,1.259990e-02
634,6.690625e-02,1.273189e-02
635,6.702469e-02,1.286324e-02
636,6.714426e-02,1.299738e-02
637,6.726557e-02,1.313425e-02
638,6.738806e-02,1.326678e-02
639,6.751170e-02,1.340018e-02
640,6.763693e-02,1.353586e-02
641,6.776387e-02,1.367064e-02
642,6.789223e-02,1.380327e-02
643,6.802182e-02,1.393763e-02
644,6.815344e-02,1.407367e-02
645,6.828636e-02,1.420416e-02
646,6.842059e-02,1.433543e-02
647,6.855676e-02,1.446883e-02
648,6.869467e-02,1.459975e-02
649,6.883413e-02,1.472930e-02
650,6.897547e-02,1.486055e-02
651,6.911873e-02,1.499112e-02
652,6.926345e-02,1.511773e-02
653,6.940979e-02,1.524593e-02
654,6.955829e-02,1.537576e-02
655,6.970827e-02,1.549983e-02
656,6.985998e-02,1.562501e-02
657,7.001395e-02,1.575252e-02
658,7.016952e-02,1.587580e-02
659,7.032678e-02,1.599915e-02
660,7.048617e-02,1.612498e-02
661,7.064742e-02,1.624849e-02
662,7.081053e-02,1.637050e-02
663,7.097570e-02,1.649469e-02
664,7.114266e-02,1.661794e-02
665,7.131120e-02,1.673790e-02
666,7.148174e-02,1.685954e-02
667,7.165442e-02,1.698133e-02
668,7.182886e-02,1.709788e-02
669,7.200692e-02,1.721330e-02
670,7.218900e-02,1.730249e-02
671,7.237276e-02,1.735333e-02
672,7.255833e-02,1.740660e-02
673,7.274537e-02,1.747394e-02
674,7.293404e-02,1.755533e-02
675,7.312446e-02,1.764905e-02
676,7.331638e-02,1.775476e-02
677,7.351061e-02,1.786610e-02
678,7.370661e-02,1.797038e-02
679,7.390408e-02,1.807246e-02
680,7.410310e-02,1.817246e-02
681,7.430381e-02,1.826918e-02
682,7.450586e-02,1.836146e-02
683,7.470946e-02,1.844850e-02
684,7.491487e-02,1.852982e-02
685,7.512259e-02,1.860341e-02
686,7.533194e-02,1.866141e-02
687,7.554274e-02,1.871363e-02
688,7.575483e-02,1.876357e-02
689,7.596852e-02,1.881211e-02
690,7.618391e-02,1.885924e-02
691,7.640072e-02,1.890449e-02
692,7.661947e-02,1.894687e-02
693,7.684013e-02,1.898049e-02
694,7.706222e-02,1.900455e-02
695,7.728587e-02,1.902608e-02
696,7.751098e-02,1.904688e-02
697,7.773746e-02,1.906670e-02
698,7.796528e-02,1.908455e-02
699,7.819485e-02,1.909941e-02
700,7.842650e-02,1.910741e-02
701,7.865940e-02,1.910221e-02
702,7.889388e-02,1.909279e-02
703,7.912993e-02,1.908192e-02
704,7.936673e-02,1.907002e-02
705,7.960480e-02,1.905650e-02
706,7.984512e-02,1.904021e-02
707,8.008722e-02,1.901614e-02
708,8.033029e-02,1.897911e-02
709,8.057484e-02,1.893766e-02
710,8.082061e-02,1.889405e-02
711,8.106770e-02,1.884757e-02
712,8.131665e-02,1.879362e-02
713,8.156701e-02,1.872630e-02
714,8.181933e-02,1.865329e-02
715,8.207244e-02,1.856971e-02
716,8.232683e-02,1.848045e-02
717,8.258229e-02,1.838972e-02
718,8.283897e-02,1.829788e-02
719,8.309636e-02,1.820472e-02
720,8.335445e-02,1.811354e-02
721,8.361452e-02,1.802295e-02
722,8.387578e-02,1.792204e-02
723,8.413764e-02,1.781861e-02
724,8.440022e-02,1.771525e-02
725,8.466357e-02,1.761184e-02
726,8.492778e-02,1.750699e-02
727,8.519280e-02,1.739865e-02
728,8.545913e-02,1.728024e-02
729,8.572640e-02,1.714828e-02
730,8.599380e-02,1.700905e-02
731,8.626156e-02,1.686292e-02
732,8.652990e-02,1.670550e-02
733,8.679890e-02,1.653319e-02
734,8.706897e-02,1.634223e-02
735,8.733921e-02,1.612451e-02
736,8.760985e-02,1.589227e-02
737,8.788046e-02,1.565315e-02
738,8.815105e-02,1.541057e-02
739,8.842203e-02,1.516566e-02
740,8.869407e-02,1.491679e-02
741,8.896570e-02,1.465439e-02
742,8.923723e-02,1.439067e-02
743,8.950878e-02,1.412921e-02
744,8.977983e-02,1.386980e-02
745,9.005081e-02,1.361009e-02
746,9.032252e-02,1.334399e-02
747,9.059363e-02,1.306247e-02
748,9.086512e-02,1.277157e-02
749,9.113617e-02,1.246476e-02
750,9.140641e-02,1.214981e-02
751,9.167576e-02,1.182854e-02
752,9.194518e-02,1.149992e-02
753,9.221405e-02,1.115785e-02
754,9.248191e-02,1.080355e-02
755,9.274880e-02,1.044320e-02
756,9.301446e-02,1.007846e-02
757,9.327883e-02,9.708778e-03
758,9.354301e-02,9.333268e-03
759,9.380589e-02,8.948004e-03
760,9.406730e-02,8.574084e-03
761,9.432740e-02,8.218966e-03
762,9.458583e-02,7.875995e-03
763,9.484280e-02,7.834745e-03
764,9.509920e-02,7.823083e-03
765,9.535362e-02,7.815725e-03
766,9.560593e-02,7.806120e-03
767,9.585621e-02,7.791932e-03
768,9.610446e-02,7.772947e-03
769,9.635168e-02,7.750722e-03
770,9.659697e-02,7.732504e-03
771,9.684010e-02,7.715033e-03
772,9.708070e-02,7.694182e-03
773,9.731877e-02,7.668800e-03
774,9.755528e-02,7.762184e-03
775,9.779006e-02,7.977571e-03
