iter,R_mom,R_div
408,4.353596e-02,2.244595e-02
409,4.358428e-02,2.236767e-02
410,4.363376e-02,2.228488e-02
411,4.368426e-02,2.219720e-02
412,4.373551e-02,2.210446e-02
413,4.378761e-02,2.200671e-02
414,4.384099e-02,2.190433e-02
415,4.389524e-02,2.179740e-02
416,4.395048e-02,2.168538e-02
417,4.400656e-02,2.156801e-02
418,4.406325e-02,2.144513e-02
419,4.412090e-02,2.131696e-02
420,4.417945e-02,2.118366e-02
421,4.423894e-02,2.104478e-02
422,4.429918e-02,2.089992e-02
423,4.436020e-02,2.074886e-02
424,4.442197e-02,2.059155e-02
425,4.448483e-02,2.042849e-02
426,4.454838e-02,2.025977e-02
427,4.461278e-02,2.008481e-02
428,4.467763e-02,1.990329e-02
429,4.474285e-02,1.971510e-02
430,4.480886e-02,1.952043e-02
431,4.487581e-02,1.935871e-02
432,4.494339e-02,1.944352e-02
433,4.501175e-02,1.952344e-02
434,4.508064e-02,1.959866e-02
435,4.515004e-02,1.966929e-02
436,4.522017e-02,1.973513e-02
437,4.529098e-02,1.979594e-02
438,4.536224e-02,1.985197e-02
439,4.543408e-02,1.990349e-02
440,4.550620e-02,1.995064e-02
441,4.557877e-02,1.999354e-02
442,4.565224e-02,2.003189e-02
443,4.572606e-02,2.006560e-02
444,4.580040e-02,2.009604e-02
445,4.587520e-02,2.020934e-02
446,4.595033e-02,2.031754e-02
447,4.602580e-02,2.042078e-02
448,4.610213e-02,2.051874e-02
449,4.617884e-02,2.061121e-02
450,4.625589e-02,2.069861e-02
451,4.633324e-02,2.078120e-02
452,4.641062e-02,2.085899e-02
453,4.648817e-02,2.093214e-02
454,4.656645e-02,2.100034e-02
455,4.664511e-02,2.106337e-02
456,4.672420e-02,2.112152e-02
457,4.680358e-02,2.117874e-02
458,4.688299e-02,2.134284e-02
459,4.696252e-02,2.150176e-02
460,4.704261e-02,2.165503e-02
461,4.712309e-02,2.180234e-02
462,4.720382e-02,2.194394e-02
463,4.728469e-02,2.208021e-02
464,4.736561e-02,2.221136e-02
465,4.744652e-02,2.233746e-02
466,4.752778e-02,2.245822e-02
467,4.760951e-02,2.257320e-02
468,4.769136e-02,2.268258e-02
469,4.777325e-02,2.278674e-02
470,4.785518e-02,2.288594e-02
471,4.793718e-02,2.298019e-02
472,4.801939e-02,2.306955e-02
473,4.810202e-02,2.315344e-02
474,4.818474e-02,2.323181e-02
475,4.826739e-02,2.330522e-02
476,4.835008e-02,2.337375e-02
477,4.843280e-02,2.343757e-02
478,4.851561e-02,2.349708e-02
479,4.859905e-02,2.355162e-02
480,4.868242e-02,2.360111e-02
481,4.876562e-02,2.364599e-02
482,4.884875e-02,2.368650e-02
483,4.893186e-02,2.372276e-02
484,4.901504e-02,2.375495e-02
485,4.909869e-02,2.378270e-02
486,4.918250e-02,2.380578e-02
487,4.926606e-02,2.382443e-02
488,4.934942e-02,2.383890e-02
489,4.943266e-02,2.384932e-02
490,4.951613e-02,2.389834e-02
491,4.959986e-02,2.398025e-02
492,4.968363e-02,2.405684e-02
493,4.976769e-02,2.412781e-02
494,4.985136e-02,2.419324e-02
495,4.993487e-02,2.425351e-02
496,5.001839e-02,2.430891e-02
497,5.010206e-02,2.435962e-02
498,5.018559e-02,2.440576e-02
499,5.026944e-02,2.444693e-02
500,5.035318e-02,2.448297e-02
501,5.043662e-02,2.451414e-02
502,5.051992e-02,2.454067e-02
503,5.060333e-02,2.456274e-02
504,5.068668e-02,2.458057e-02
505,5.076998e-02,2.459412e-02
506,5.085347e-02,2.460309e-02
507,5.093678e-02,2.460769e-02
508,5.101983e-02,2.460831e-02
509,5.110290e-02,2.460515e-02
510,5.118599e-02,2.459837e-02
511,5.126888e-02,2.458809e-02
512,5.135204e-02,2.457394e-02
513,5.143504e-02,2.459419e-02
514,5.151786e-02,2.464784e-02
515,5.160058e-02,2.469698e-02
516,5.168340e-02,2.474174e-02
517,5.176602e-02,2.498737e-02
518,5.184862e-02,2.530954e-02
519,5.193141e-02,2.562502e-02
520,5.201401e-02,2.593369e-02
521,5.209652e-02,2.623632e-02
522,5.217907e-02,2.653326e-02
523,5.226145e-02,2.682458e-02
524,5.234359e-02,2.711019e-02
525,5.242608e-02,2.738926e-02
526,5.250855e-02,2.766109e-02
527,5.259089e-02,2.792634e-02
528,5.267328e-02,2.818551e-02
529,5.275560e-02,2.843889e-02
530,5.283780e-02,2.868648e-02
531,5.291997e-02,2.892803e-02
532,5.300237e-02,2.916253e-02
533,5.308471e-02,2.938952e-02
534,5.316703e-02,2.960978e-02
535,5.324941e-02,2.982369e-02
536,5.333165e-02,3.003139e-02
537,5.341366e-02,3.023292e-02
538,5.349606e-02,3.042762e-02
539,5.357859e-02,3.061486e-02
540,5.366114e-02,3.079512e-02
541,5.374375e-02,3.096911e-02
542,5.382626e-02,3.113712e-02
543,5.390862e-02,3.129932e-02
544,5.399094e-02,3.145580e-02
545,5.407393e-02,3.160570e-02
