iter,R_mom,R_div
390,7.491200e-02,1.050049e-02
391,7.462496e-02,1.050072e-02
392,7.434744e-02,1.050163e-02
393,7.407951e-02,1.050336e-02
394,7.382095e-02,1.050597e-02
395,7.357185e-02,1.050936e-02
396,7.333194e-02,1.051341e-02
397,7.310114e-02,1.051801e-02
398,7.287934e-02,1.052305e-02
399,7.266635e-02,1.052844e-02
400,7.246191e-02,1.053408e-02
401,7.226577e-02,1.053983e-02
402,7.207798e-02,1.054552e-02
403,7.189836e-02,1.055100e-02
404,7.172692e-02,1.055620e-02
405,7.156318e-02,1.056109e-02
406,7.140701e-02,1.056567e-02
407,7.125826e-02,1.056991e-02
408,7.111668e-02,1.057375e-02
409,7.098221e-02,1.057714e-02
410,7.085457e-02,1.058002e-02
411,7.073364e-02,1.058237e-02
412,7.061924e-02,1.058421e-02
413,7.051128e-02,1.058554e-02
414,7.040967e-02,1.058640e-02
415,7.031425e-02,1.058686e-02
416,7.022475e-02,1.058704e-02
417,7.014077e-02,1.058707e-02
418,7.006230e-02,1.058694e-02
419,6.998922e-02,1.058661e-02
420,6.992158e-02,1.058562e-02
421,6.985903e-02,1.058393e-02
422,6.980155e-02,1.058189e-02
423,6.974900e-02,1.057974e-02
424,6.970123e-02,1.057763e-02
425,6.965797e-02,1.057568e-02
426,6.961883e-02,1.057396e-02
427,6.958405e-02,1.057247e-02
428,6.955343e-02,1.057124e-02
429,6.952682e-02,1.057028e-02
430,6.950407e-02,1.056961e-02
431,6.948504e-02,1.056921e-02
432,6.946975e-02,1.056910e-02
433,6.945804e-02,1.056930e-02
434,6.944968e-02,1.056985e-02
435,6.944451e-02,1.057067e-02
436,6.944274e-02,1.057170e-02
437,6.944423e-02,1.057289e-02
438,6.944881e-02,1.057420e-02
439,6.945636e-02,1.057563e-02
440,6.946674e-02,1.057714e-02
441,6.947982e-02,1.057870e-02
442,6.949557e-02,1.058027e-02
443,6.951399e-02,1.058183e-02
444,6.953461e-02,1.058340e-02
445,6.955774e-02,1.058494e-02
446,6.958334e-02,1.058650e-02
447,6.961145e-02,1.058813e-02
